S,G,Prec,Rec,F1,eTaP,eTaR,eTaF1,FPA,Scen
0.8,10.0,64.14894610666583,79.87594495057182,71.15377974237663,12.338118326507448,64.14580660217318,20.6955527647116,1408.0,96.875
0.8,12.0,63.454327514138186,80.036828842799,70.78740292468841,12.26755250406064,64.37790823850737,20.60811851780973,1404.0,96.875
0.8,15.0,62.51359680928209,80.20740453576275,70.263707527466,12.13803850115229,66.32072664847996,20.520423229919253,1401.0,96.875
0.8,20.0,61.88224413383654,80.41093235123085,69.9402328306372,12.060581173396368,66.56412427252036,20.421113681042545,1403.0,96.875
0.8,25.0,61.48951597389721,80.54661756154293,69.7396134900855,11.926978570442577,66.74511541449304,20.23760957431255,1403.0,96.875
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,73.58294331773271,21.942236867610003,33.80416280944844,52.181658056883975,44.81181115961037,48.21674336900188,2329.0,96.875
0.9,0.5,76.60343270099368,27.94339988369839,40.94931045746993,58.39885990031015,46.93472263902274,52.04293304716384,2322.0,96.875
0.9,1.0,80.08654371297736,36.95095948827292,50.56968153542106,61.22473677007449,47.71440901410861,53.63181638702758,2303.0,96.875
0.9,1.5,77.41690094261617,45.37119596821089,57.21234341582646,58.87294343819545,48.36242381283255,53.10259692591547,2150.0,96.875
0.9,2.0,78.678383534717,52.75828648962977,63.16253596955351,58.91603522360076,48.91193089939962,53.44990075090863,2128.0,96.875
0.9,2.5,78.13291058324171,59.2304710215158,67.38111776315064,56.79666098334906,49.42926996647658,52.85747959726431,2090.0,96.875
0.9,3.0,78.84093536893273,64.76448924210119,71.11281380029584,54.50221928908712,49.87454587497759,52.08579576017601,2084.0,96.875
0.9,3.5,78.61775346333715,69.08121729017252,73.54161077980231,51.32682171933836,50.07362352930605,50.692478547362526,2081.0,96.875
0.9,4.0,78.93445050992341,72.31246365574724,75.47849310079715,48.18696285433391,51.95015246668368,49.99784663586476,2081.0,96.875
0.9,4.5,78.49718757642455,74.65981779414615,76.53042977209958,43.0944270569955,53.81707685682902,47.862554998416456,2046.0,96.875
0.9,5.0,78.5520542481053,76.34425276216321,77.43241914872702,38.89411414358687,53.94362124723487,45.19906379180798,2046.0,96.875
0.9,5.98,78.49191960543502,78.04613297150611,78.2683915363457,29.247675108979927,54.12288621391749,37.97428173271015,2045.0,96.875
0.9,6.0,78.47095039551105,78.06939329327389,78.26965680749349,29.09521770800901,55.85171736306223,38.25959994165543,2045.0,96.875
0.9,7.0,78.33175575173374,78.6005039736383,78.46589974554215,20.130561504549643,56.00601908675132,29.616055858953143,2045.0,96.875
0.9,8.0,78.21509680896108,78.77301802674937,78.49306601769229,16.913534544299804,56.14510035192306,25.995889346805324,2044.0,96.875
0.9,9.0,78.09633467664557,78.88350455514635,78.48794599807137,14.07112776032945,57.97168584697713,22.64561743745574,2045.0,96.875
